source,station,comp,lat,lon,dist,max_amp,max_amp_anti,max_amp_causal,snr,snr_anticausal,snr_causal,noise,noise_anticausal,noise_causal
SVD,NO.B4073,ZE,33.97203,-117.6503,53.11653991831838,2.988698648859645e-11,2.8766632212694236e-11,2.988698648859645e-11,2.9035150038213224,2.750642825799354,2.964497670926414,1.1277250873577256e-9,8.566134103689986e-10,7.334693843862764e-10
SVD,NO.B4074,ZE,33.96962,-117.65028,53.191129340823146,2.234033750661057e-11,2.234033750661057e-11,1.3761706265740441e-11,3.073072265734608,3.0044874253461935,1.9508203591709472,7.964568124439498e-10,6.090931709989807e-10,5.131753726853846e-10
SVD,NO.B4075,ZE,33.96771,-117.64753,53.009466742147005,1.2205609238200389e-11,1.2205609238200389e-11,1.1063520416944942e-11,4.704605861057608,4.3692521085962674,4.773058655045031,2.8423806690041086e-10,2.2879653034230406e-10,1.6865179032137657e-10
SVD,NO.B4076,ZE,33.96525,-117.64742,53.080330799733716,1.1289969839009e-11,1.1289969839009e-11,6.141177720310292e-12,6.410088899647592,5.7775516069103166,4.14552471708671,1.9296286994517973e-10,1.600588759065196e-10,1.0777673877521857e-10
SVD,NO.B4077,ZE,33.9614,-117.64745,53.21165278274662,1.6020423995206452e-11,1.6020423995206452e-11,7.2520539334489284e-12,4.7955737084750645,4.670405050318173,2.2494651982968543,3.659977863539656e-10,2.809835184611597e-10,2.345264206207697e-10
SVD,NO.B4079,ZE,33.95631,-117.64664,53.315473779719404,3.339016722878545e-11,3.339016722878545e-11,1.3148324924878884e-11,9.294898391176513,7.730837004911991,5.550384655231798,3.9356848108755114e-10,3.538501890435608e-10,1.7229681662584013e-10
SVD,NO.B4080,ZE,33.95363,-117.64605,53.35817678572025,2.4535501733032567e-11,2.4535501733032567e-11,9.632096021156477e-12,8.602798544464365,7.404696955473847,4.527735484810856,3.124650910763081e-10,2.714657237783452e-10,1.5472812916475364e-10
SVD,NO.B4081,ZE,33.95088,-117.64589,53.4426636963161,2.2899772679452353e-11,2.2899772679452353e-11,9.679078756055733e-12,8.673536332419747,7.299163749607981,5.307910897216599,2.892547907872225e-10,2.5706914621605816e-10,1.326038764784302e-10
SVD,NO.B4082,ZE,33.94849,-117.64709,53.63426252542081,2.432072189137877e-11,2.432072189137877e-11,8.394982515220529e-12,7.424097640832526,6.364463519967584,3.4811900138019065,3.589037677015821e-10,3.1316348774030725e-10,1.7532981610872023e-10
SVD,NO.B4083,ZE,33.94543,-117.64702,53.74087561764468,3.354095211864351e-11,3.354095211864351e-11,1.1614010430858324e-11,9.752953544161615,8.110744920333932,5.130846250370585,3.767770172330754e-10,3.389499803571205e-10,1.64541276070659e-10
SVD,NO.B4084,ZE,33.94323,-117.64642,53.770913766538435,2.6830427367945656e-11,2.6830427367945656e-11,1.1981702534774126e-11,8.635198482688075,7.2676227164811635,5.585442943230333,3.404083508626915e-10,3.025916460950227e-10,1.5593633653052703e-10
SVD,NO.B4085,ZE,33.94021,-117.64714,53.947969019434964,3.7085257703658055e-11,3.7085257703658055e-11,1.898595442753964e-11,8.568156302668722,7.098003153118789,6.780006969454853,4.741977201816008e-10,4.2830372297745744e-10,2.0351756363782766e-10
SVD,NO.B4086,ZE,33.93687,-117.6467,54.03856762051147,2.2475587376192984e-11,2.2475587376192984e-11,1.1021281654255273e-11,6.261803300310793,5.237848272849368,4.558309478019947,3.9323897138818897e-10,3.518096700163397e-10,1.7568962604956238e-10
SVD,NO.B4087,ZE,33.9345,-117.6471,54.16588066690189,1.4402861376386127e-11,1.4402861376386127e-11,9.830562421323436e-12,5.320878630546391,4.547959468227931,4.986089846690579,2.965586289420571e-10,2.5966526821966466e-10,1.4325141842370125e-10
SVD,NO.B4088,ZE,33.93237,-117.65187,54.66206418253586,2.6265535508234387e-11,2.6265535508234387e-11,1.2245807573439582e-11,7.345298341629625,6.259785937164686,4.7534145682367575,3.9176183631833115e-10,3.4422025002792107e-10,1.8705548873589994e-10
SVD,NO.B4089,ZE,33.92878,-117.65048,54.68523785747992,2.7035174860186758e-11,2.7035174860186758e-11,1.4138555436151871e-11,7.491891336137487,6.359168471005199,5.513944741250859,3.953510336781695e-10,3.4876892113592275e-10,1.8617915962878774e-10
SVD,NO.B4090,ZE,33.9268,-117.65257,54.94518363708552,2.8526508462695403e-11,2.8526508462695403e-11,1.0048670213787805e-11,7.739438427299865,6.710865158732042,3.5849827812530086,4.0381654039019495e-10,3.488243461550304e-10,2.03443785410667e-10
SVD,NO.B4091,ZE,33.92513,-117.65179,54.94605747654898,3.0734922383688856e-11,3.0734922383688856e-11,2.1443514018087324e-11,5.694047927368458,5.077922049757926,4.849180444454459,5.913666521305673e-10,4.966873419189267e-10,3.209613709305633e-10
SVD,NO.B4092,ZE,33.9221,-117.65205,55.093123099596355,2.3151790588827354e-11,2.3151790588827354e-11,8.509650100734449e-12,8.110364486642675,7.100249991014384,3.8158505737054775,3.12744121090923e-10,2.676174129580574e-10,1.6183264676378026e-10
SVD,NO.B4093,ZE,33.9186,-117.65212,55.245368012788596,3.4726159369077415e-11,3.4726159369077415e-11,1.1883258545008898e-11,8.064240071584399,7.3298029182758,3.2280368184426314,4.717806087795714e-10,3.888968030858035e-10,2.670884111489392e-10
SVD,NO.B4094,ZE,33.9163,-117.65136,55.277844866807385,1.6177878088701746e-11,1.6177878088701746e-11,4.324907733492938e-12,7.148588879820182,6.513674991610427,2.22383975968193,2.479404694092862e-10,2.038745532972875e-10,1.411015339701474e-10
SVD,NO.B4095,ZE,33.91415,-117.64978,55.23522717250342,1.7336081406659267e-11,1.7336081406659267e-11,6.6104667070858e-12,6.10368808720943,5.791411050835395,2.5119708193279244,3.111743516319655e-10,2.4569865703313503e-10,1.9094933109515726e-10
SVD,NO.B4096,ZE,33.91019,-117.6489,55.3326946961547,3.013553818226971e-11,3.013553818226971e-11,1.1872652523268419e-11,8.079981185348776,6.99738075859624,4.204165744071426,4.0861664525938386e-10,3.535456573712487e-10,2.0487320697681476e-10
SVD,NO.B4003,ZN,34.15833,-117.64694,50.94038226570433,1.662826578269172e-11,1.662826578269172e-11,7.402170818962197e-12,5.60043345211792,4.982215158925733,3.047206147285157,3.2529010036122326e-10,2.727802750836665e-10,1.7721334858947268e-10
SVD,NO.B4004,ZN,34.15667,-117.64889,51.09920551084327,1.479507105215276e-11,1.479507105215276e-11,5.954086120190788e-12,5.372671861444602,4.945486871832068,2.4579121482784068,3.016998366719655e-10,2.445472616218142e-10,1.7669020425921362e-10
SVD,NO.B4005,ZN,34.15361,-117.64806,50.98808338662818,2.4397601445507596e-11,2.4397601445507596e-11,9.62969341489468e-12,6.488949642859118,5.638626051399683,3.326127887195997,4.119246682181299e-10,3.5366720434213565e-10,2.1119053212545892e-10
SVD,NO.B4006,ZN,34.15083,-117.64778,50.93250097838753,1.5399961397736453e-11,1.5399961397736453e-11,7.89260274861059e-12,5.227143562139372,4.587868147529344,3.3858662032943294,3.227760338469613e-10,2.743450807658196e-10,1.7005629857659085e-10
SVD,NO.B4007,ZN,34.14889,-117.64833,50.96325659734187,1.5058970440721062e-11,1.5058970440721062e-11,7.075843301336708e-12,4.9314804747375565,4.517173121360955,2.659237924373261,3.3455224380461955e-10,2.724891978732355e-10,1.9410007953915496e-10
SVD,NO.B4008,ZN,34.14583,-117.64694,50.806198531953285,7.618643996668583e-12,7.618643996668583e-12,6.332176872432027e-12,2.976157348757808,2.7901865176752287,2.7193855978417236,2.804589496007546e-10,2.231360832687504e-10,1.6990441652482112e-10
SVD,NO.B4009,ZN,34.14333,-117.64806,50.88684646510739,1.1310822427729896e-11,1.1310822427729896e-11,4.358401865972872e-12,5.5801424925043435,5.037941634144865,2.5418564047136516,2.2207355098441907e-10,1.8348465040321824e-10,1.2510014034060135e-10
SVD,NO.B4010,ZN,34.14083,-117.6475,50.8145456927776,1.4672878954783038e-11,1.4672878954783038e-11,7.374139330648717e-12,6.155199596112794,5.358770704018136,3.9952172515908937,2.6116753866189473e-10,2.2377246985314063e-10,1.3466389637366636e-10
SVD,NO.B4011,ZN,34.1375,-117.64833,50.86556069920077,1.3329693340646762e-11,1.3329693340646762e-11,3.4222679953658884e-12,7.24192877550909,6.26819282820434,2.4412255204934508,2.0165584602166686e-10,1.7379350416243352e-10,1.0227853218372085e-10
SVD,NO.B4012,ZN,34.13583,-117.64694,50.72589143224016,8.847226820729791e-12,8.847226820729791e-12,2.202303760812391e-12,5.971697541033725,5.406837597456962,1.74640819984841,1.6231429139897233e-10,1.3370772287904622e-10,9.202268217592163e-11
SVD,NO.B4013,ZN,34.1325,-117.6475,50.756085999810416,7.587912671426085e-12,7.587912671426085e-12,5.655430730174932e-12,5.029462839767576,4.797927339633301,4.004657017745808,1.6528992958685144e-10,1.2923849485209975e-10,1.0304451596853712e-10
SVD,NO.B4014,ZN,34.13139,-117.6475,50.74956121563467,1.771133477396554e-11,1.771133477396554e-11,3.92300394464191e-12,7.734051522025926,6.680246873041222,2.2626120773970215,2.5089387103994576e-10,2.1666163177734753e-10,1.2651273390843315e-10
SVD,NO.B4015,ZN,34.12667,-117.6475,50.725144311075105,2.4631430186554345e-11,2.4631430186554345e-11,1.2110089807108106e-11,7.86991073112046,6.328612605511408,6.8934302928990165,3.428982776832676e-10,3.1803279286800595e-10,1.2819661266479445e-10
SVD,NO.B4016,ZN,34.12472,-117.64722,50.69081917029235,1.53213490859101e-11,1.53213490859101e-11,1.0892621519669265e-11,6.02671803207296,5.214521027107031,5.6301416564747075,2.785232239774985e-10,2.400895734725919e-10,1.4118138334981939e-10
SVD,NO.B4017,ZN,34.12167,-117.6475,50.705163075163654,1.4854425522169404e-11,1.4854425522169404e-11,4.558998321001702e-12,6.457176579219018,5.834262369591297,2.33857647776241,2.520350827832319e-10,2.0804739595735177e-10,1.4226019818949879e-10
SVD,NO.B4018,ZN,34.11833,-117.6475,50.69519169734854,1.0737783749555723e-11,1.0737783749555723e-11,6.952460082973994e-12,5.141524553327913,4.798131083741038,3.68918107266581,2.2880720472505715e-10,1.8286815829915963e-10,1.3752081156816848e-10
SVD,NO.B4019,ZN,34.11611,-117.64833,50.7666229233644,1.1999518370611542e-11,1.1999518370611542e-11,5.975569536582314e-12,5.74786977217331,5.18470089941708,3.3900763572214894,2.2871930230649493e-10,1.8913189800081947e-10,1.2861432426513555e-10
SVD,NO.B4020,ZN,34.11389,-117.64611,50.55789473026995,1.0590643176837977e-11,1.0590643176837977e-11,4.748526949465488e-12,4.913649926096975,4.61033943360835,2.418415014181547,2.3613647358191675e-10,1.876787380617702e-10,1.4330779963157876e-10
SVD,NO.B4021,ZN,34.11194,-117.64722,50.657823959675774,1.326669502389149e-11,1.326669502389149e-11,7.40421061181286e-12,5.850011613074956,5.221151268798862,3.9591576238255874,2.4845850377965584e-10,2.076134305157169e-10,1.3648549948591927e-10
SVD,NO.B4022,ZN,34.10944,-117.6475,50.681840785958826,1.3065028508380184e-11,1.3065028508380184e-11,6.8278593884627554e-12,5.744444038478226,5.2660965179342165,3.4389971330629665,2.4917767429989154e-10,2.0272787339173727e-10,1.4488244448367986e-10
SVD,NO.B4023,ZN,34.10583,-117.64722,50.65606068071183,9.937289251717885e-12,9.937289251717885e-12,5.64031626187343e-12,4.465878271349672,4.192270771450534,2.780233170441966,2.4378450243960197e-10,1.9367660422824604e-10,1.480549107741437e-10
SVD,NO.B4024,ZN,34.10333,-117.6475,50.68378847939806,1.518445301208806e-11,1.518445301208806e-11,3.180796198388136e-12,7.170125872337159,6.393164580106427,1.8255890584453536,2.3201564932736981e-10,1.94076983709664e-10,1.2714317098043394e-10
SVD,NO.B4025,ZN,34.10139,-117.64722,50.66046789960348,6.105241882931473e-12,5.963299339954388e-12,6.105241882931473e-12,3.14360731063425,2.956527829067042,3.31059248749611,2.127744556985593e-10,1.6480215035477955e-10,1.3458536412351384e-10
SVD,NO.B4027,ZN,34.09583,-117.64611,50.57033971612768,1.6777513771436344e-11,1.6777513771436344e-11,7.1949075870012855e-12,6.743183229634096,5.919662035814432,3.6511175137906906,2.7258852976358755e-10,2.31556154636485e-10,1.4382716644861814e-10
SVD,NO.B4029,ZN,34.08917,-117.64722,50.6973060988034,8.207953636515374e-12,8.207953636515374e-12,5.8445871881330935e-12,4.987319455719739,4.452234684353509,4.304451138792391,1.803070121324288e-10,1.5064278524252117e-10,9.908264166088566e-11
SVD,NO.B4030,ZN,34.08639,-117.64694,50.684928520303096,6.792372471980816e-12,6.792372471980816e-12,2.8427762787553345e-12,3.7156656978084337,3.6515607221010167,1.5906692126052395,2.0027651159115374e-10,1.519966666444839e-10,1.3041355153544113e-10
SVD,NO.B4031,ZN,34.08417,-117.64694,50.697007068059364,1.011427608616914e-11,1.011427608616914e-11,5.271350324191274e-12,5.731861627572207,5.0557779852161815,3.7271584887918237,1.9332351043526426e-10,1.6347035063294213e-10,1.0320573700602442e-10
SVD,NO.B4032,ZN,34.08139,-117.64722,50.73961483690526,1.491397012439248e-11,1.491397012439248e-11,4.025053197713437e-12,8.176819202504133,7.015440470531581,2.974255122845946,1.9982682774032983e-10,1.7372476870972436e-10,9.874444704142212e-11
SVD,NO.B4033,ZN,34.07889,-117.64667,50.70565393159691,1.6156734304501776e-11,1.6156734304501776e-11,4.637111170755839e-12,7.616358406427829,6.659284556676011,2.7899992222724315,2.3240803529813746e-10,1.9825160059407768e-10,1.2128395496942956e-10
SVD,NO.B4034,ZN,34.07611,-117.64778,50.82822956565644,1.1093252254172442e-11,1.1093252254172442e-11,7.611074641543878e-12,5.712836476733965,5.0553244952270955,4.852066091176663,2.1274140981734198e-10,1.7933539326262648e-10,1.1444528900050608e-10
SVD,NO.B4035,ZN,34.07306,-117.64722,50.80112892855677,7.52733936243561e-12,7.155876163044077e-12,7.52733936243561e-12,4.3537747076958055,3.8189697293412705,4.925859180493861,1.894176932196378e-10,1.531228245147515e-10,1.115009556787449e-10
SVD,NO.B4036,ZN,34.07139,-117.6475,50.84123894073552,1.3164976160227397e-11,1.3164976160227397e-11,4.2668344377985036e-12,7.505727049350873,6.660574480271611,2.9908455953303017,1.9216410887170237e-10,1.6153407654483601e-10,1.0408547858977512e-10
SVD,NO.B4037,ZN,34.06806,-117.64806,50.92333230054562,1.0541437566403031e-11,1.0541437566403031e-11,9.548716530305844e-12,5.618640458701074,4.845871806053524,6.753418502029515,2.0554829183166955e-10,1.7779395416211229e-10,1.031475163943268e-10
SVD,NO.B4038,ZN,34.06611,-117.64583,50.73745542770537,8.527918465177766e-12,8.527918465177766e-12,6.612415803987189e-12,4.681983212979164,4.37361514545827,4.016106575824778,1.9955322972194204e-10,1.5932847453390493e-10,1.201496096338102e-10
SVD,NO.B4039,ZN,34.06167,-117.64694,50.88654856848827,8.616264449758328e-12,8.616264449758328e-12,4.513677136864183e-12,4.8702601122030185,4.703088743603681,2.675380568548218,1.9382602775023144e-10,1.4972410459786696e-10,1.2309029830088347e-10
SVD,NO.B4040,ZN,34.05889,-117.64722,50.9441135201888,7.18162212086908e-12,6.076619716276699e-12,7.18162212086908e-12,4.244472210695342,3.256505314968335,4.972010201733588,1.8537184442087984e-10,1.5251006325110284e-10,1.0537267820048749e-10
SVD,NO.B4041,ZN,34.05806,-117.64694,50.928280773836725,7.21694807846752e-12,7.21694807846752e-12,6.568427162333057e-12,5.079479011807906,4.584806050901954,5.4683752990436245,1.5566107856788867e-10,1.2865329438265447e-10,8.76281988027168e-11
SVD,NO.B4042,ZN,34.05611,-117.64667,50.92734821189658,9.940811662414393e-12,9.940811662414393e-12,4.921713633938258e-12,6.048289860779451,5.29274489350253,3.814581365075053,1.8006702056987211e-10,1.5350734847016578e-10,9.41255855895188e-11
SVD,NO.B4043,ZN,34.05139,-117.6475,51.064882359678606,1.0304609476534259e-11,1.0304609476534259e-11,6.302301075917692e-12,6.543157393365488,5.654006549058724,5.281633919701439,1.72540067774839e-10,1.4898025351225387e-10,8.70342406824498e-11
SVD,NO.B4044,ZN,34.04944,-117.64722,51.066144177125054,1.1096464175445929e-11,1.1096464175445929e-11,5.1757975854978655e-12,6.713688942761008,5.906114999249419,3.9352976450895145,1.810797968829211e-10,1.5358058769158504e-10,9.59317253231032e-11
SVD,NO.B4046,ZN,34.04389,-117.64694,51.12208555198976,9.970555785482227e-12,9.970555785482227e-12,5.793524542285495e-12,6.184342167834537,5.253229789244608,5.005871915004416,1.7663301743950946e-10,1.5515974306285538e-10,8.440780166817974e-11
SVD,NO.B4047,ZN,34.04222,-117.6475,51.19924609318663,8.604311943351957e-12,8.604311943351957e-12,4.814257016420239e-12,4.888102288613069,4.364764309416318,3.314904172105177,1.9285102230405176e-10,1.61166085617377e-10,1.0591038499830965e-10
SVD,NO.B4048,ZN,34.03972,-117.64722,51.21374509484577,1.0317952847557076e-11,1.0317952847557076e-11,5.307255742418605e-12,6.794813814982241,5.7375442814306465,4.971185170482732,1.6636480093542282e-10,1.470231673060792e-10,7.785521989932017e-11
SVD,NO.B4049,ZN,34.03667,-117.6475,51.29019624538289,8.853536960957062e-12,8.853536960957062e-12,4.335067250608793e-12,6.66474393725085,5.536921783440264,4.943183861394803,1.4553896518269275e-10,1.307372705551829e-10,6.394807639194445e-11
SVD,NO.B4050,ZN,34.03361,-117.64722,51.317905650084725,3.398858399864951e-12,3.398858399864951e-12,3.348864899472408e-12,2.6078927967506242,2.577129145414526,2.608977194321003,1.427870703326071e-10,1.0783220198568707e-10,9.359681441740887e-11
SVD,NO.B4051,ZN,34.02833,-117.64778,51.465898118553234,4.164992121531255e-12,3.197311138917462e-12,4.164992121531255e-12,3.2929494244148256,2.4808745822797644,3.3748363024286734,1.385718390924609e-10,1.0538963963524125e-10,8.997320960719842e-11
SVD,NO.B4052,ZN,34.02806,-117.64667,51.370040266017305,5.262115757209031e-12,5.262115757209031e-12,2.5062610033069684e-12,4.450173771977811,4.278668550105634,2.2375324415676,1.2954733528607703e-10,1.00562394906377e-10,8.166833419641384e-11
SVD,NO.B4053,ZN,34.02611,-117.6475,51.48313543855194,6.3882032064149715e-12,6.3882032064149715e-12,4.206034323695393e-12,4.834133423610242,4.384916828590813,3.727257900069591,1.4477990075326743e-10,1.1913371273377766e-10,8.227015347251833e-11
SVD,NO.B4054,ZN,34.02278,-117.6475,51.5493473452858,8.30229094135124e-12,8.30229094135124e-12,4.215238126842519e-12,5.8321440978412635,5.004016552244807,3.9958231008289085,1.559617135617048e-10,1.3568408926496523e-10,7.690178162721716e-11
SVD,NO.B4055,ZN,34.02361,-117.6475,51.53260433351618,1.3780093450939767e-11,1.3780093450939767e-11,4.2169435651140956e-12,7.955825319141264,6.773939310043909,3.367501739927959,1.8976402894178757e-10,1.663640053558637e-10,9.128748217676808e-11
SVD,NO.B4056,ZN,34.0175,-117.64583,51.508249783179174,9.521279064783604e-12,9.521279064783604e-12,4.113955854417285e-12,6.375184231404717,5.516307098703713,3.623995688780934,1.6362585284559098e-10,1.4115478618029677e-10,8.275715109790628e-11
SVD,NO.B4057,ZN,34.01694,-117.65056,51.94889153894544,9.876993240987325e-12,9.876993240987325e-12,7.140140177767049e-12,3.321584703365579,3.155656592101967,2.583156201525359,3.2578217752349386e-10,2.5608239504553487e-10,2.0138479123233682e-10
SVD,NO.B4058,ZN,34.01194,-117.64917,51.933538828859014,1.5589254983553434e-11,1.5589254983553434e-11,7.893958276177326e-12,4.660158422439482,4.364424656463864,2.6003163452582285,3.664978267343417e-10,2.922195305221332e-10,2.2119765591529134e-10
SVD,NO.B4059,ZN,34.00987,-117.65063,52.11289062951462,2.6597712981071218e-11,2.620426863441019e-11,2.6597712981071218e-11,3.066738597559701,2.938261027632833,3.1838536099253636,9.50194345760508e-10,7.297757176155451e-10,6.085200873380897e-10
SVD,NO.B4060,ZN,34.00731,-117.65053,52.163741486029565,1.1031683509065058e-11,1.1031683509065058e-11,6.868292342693119e-12,3.6722006411467136,3.6435961136612875,2.3091728574190435,3.2912457846177e-10,2.477717186555256e-10,2.1663832436142246e-10
SVD,NO.B4061,ZN,34.00491,-117.64701,51.903942699854845,1.4998457644556893e-11,1.4998457644556893e-11,9.482927128673024e-12,3.926695078722988,3.7737929278370332,2.6229162032779243,4.184714014279808e-10,3.251464135089603e-10,2.634352360550094e-10
SVD,NO.B4062,ZN,34.00186,-117.64574,51.86501573380753,1.0070969841131283e-11,1.0070969841131283e-11,3.0586927691119827e-12,6.91402420875312,5.945719315585578,2.8158673269182906,1.5958343783497094e-10,1.3857271974701367e-10,7.914843632784946e-11
SVD,NO.B4063,ZN,33.99902,-117.64553,51.91835058710781,1.52113419782843e-11,1.52113419782843e-11,5.34256635141014e-12,7.294068194795922,6.136176662304988,3.699638438724466,2.2847810916757147e-10,2.0280567992369074e-10,1.0522405884339482e-10
SVD,NO.B4064,ZN,33.99766,-117.64634,52.02632367085098,1.574328844546428e-11,1.574328844546428e-11,7.096765184458161e-12,4.531826541359599,4.243811585241103,2.2516686428631028,3.805990951370204e-10,3.035391459810198e-10,2.296076176354605e-10
SVD,NO.B4065,ZN,33.99396,-117.64552,52.050624649461724,1.0478500430323983e-11,1.0478500430323983e-11,7.189803343256858e-12,3.246568151806799,3.2440627356033076,2.2295919723245463,3.536059104490728e-10,2.6429277942188094e-10,2.3491799984244436e-10
SVD,NO.B4066,ZN,33.99234,-117.64534,52.07834571344927,1.0409392847914228e-11,1.0409392847914228e-11,4.2590468002721205e-12,5.658121895248428,5.272214817183078,2.574277830964545,2.015571595211785e-10,1.615508602683992e-10,1.205263792735265e-10
SVD,NO.B4067,ZN,33.98776,-117.65055,52.67112219098593,1.273506685782905e-11,1.273506685782905e-11,1.1194556383341116e-11,2.517203107212334,2.4679511800724647,2.271151036404306,5.542783982207488e-10,4.224733099548471e-10,3.588047451051262e-10
SVD,NO.B4068,ZN,33.98559,-117.65055,52.73243953147853,2.255840709864312e-11,1.6050055425017814e-11,2.255840709864312e-11,2.6038737080617933,1.8513905255251817,2.6058737934314826,9.491498527898543e-10,7.098157913327883e-10,6.301166443013624e-10
SVD,NO.B4069,ZN,33.98286,-117.64759,52.547143367650506,1.872487719790091e-11,1.6029247072989723e-11,1.872487719790091e-11,2.769361958249032,2.37472669905304,2.7631684071164067,7.407717073418087e-10,5.52588350874624e-10,4.933445417512608e-10
SVD,NO.B4070,ZN,33.98087,-117.64755,52.60218064873818,1.6819481307117816e-11,1.6819481307117816e-11,4.885109333298088e-12,5.416947091878845,5.121017212301975,1.706687652647195,3.4017559454611166e-10,2.688806004883963e-10,2.0838103993837816e-10
SVD,NO.B4071,ZN,33.97757,-117.65032,52.94748617630664,1.6939329919494404e-11,1.6939329919494404e-11,1.531828890858742e-11,2.686278294137368,2.6939479113864406,2.4202824413042094,6.908603288669847e-10,5.149573302584933e-10,4.605506942946058e-10
SVD,NO.B4072,ZN,33.97512,-117.65031,53.02133381293632,1.0742086119137003e-11,1.0742086119137003e-11,9.509634880501392e-12,2.1836377221861323,2.208746150783869,1.9058266628522993,5.389556870677275e-10,3.983268683399749e-10,3.630550076518909e-10
SVD,NO.B4073,ZN,33.97203,-117.6503,53.11653991831838,1.9643358566023637e-11,1.5758623270796698e-11,1.9643358566023637e-11,2.8999311216086223,2.324639771856246,2.9024984480438185,7.421219957218537e-10,5.552551998764654e-10,4.923786343296523e-10
SVD,NO.B4074,ZN,33.96962,-117.65028,53.191129340823146,1.4236896967527128e-11,1.4236896967527128e-11,6.986842342548309e-12,2.954078556071544,2.9796750951938384,1.434127731541678,5.280052721281335e-10,3.9138816920022636e-10,3.5440777136682436e-10
SVD,NO.B4075,ZN,33.96771,-117.64753,53.009466742147005,1.3082602781594385e-11,1.3082602781594385e-11,5.804879038705932e-12,4.732009412607064,4.535041492849064,2.2284665493887283,3.028964875323658e-10,2.362704549618668e-10,1.8953246231597664e-10
SVD,NO.B4076,ZN,33.96525,-117.64742,53.080330799733716,1.80947049055433e-11,1.80947049055433e-11,5.523614388450703e-12,9.382299428245647,7.9208296989085465,4.09444717934786,2.1129402523337277e-10,1.8711558680785035e-10,9.814745168813591e-11
SVD,NO.B4077,ZN,33.9614,-117.64745,53.21165278274662,1.3276640467733886e-11,1.3276640467733886e-11,9.237017580903032e-12,4.263897795423966,4.059306792719135,3.1820119950155106,3.4113610157080075e-10,2.679156326980333e-10,2.1117540943712217e-10
SVD,NO.B4079,ZN,33.95631,-117.64664,53.315473779719404,2.054153225554091e-11,2.054153225554091e-11,1.0508114956554657e-11,7.610756807391871,6.5711266104425885,5.17074589376288,2.9569912818913095e-10,2.5610638436606515e-10,1.478089790870413e-10
SVD,NO.B4080,ZN,33.95363,-117.64605,53.35817678572025,1.935366154889508e-11,1.935366154889508e-11,9.926331220337203e-12,7.684367738323132,6.664481782126177,5.165636811711685,2.759306459697347e-10,2.37915584627037e-10,1.3976371480770788e-10
SVD,NO.B4081,ZN,33.95088,-117.64589,53.4426636963161,1.5708458424861135e-11,1.5708458424861135e-11,7.869098203428674e-12,6.253993729522821,5.586379242131977,3.8031950384950544,2.751832781540265e-10,2.3040728300645325e-10,1.5046036193356854e-10
SVD,NO.B4082,ZN,33.94849,-117.64709,53.63426252542081,1.2127427758958265e-11,1.2127427758958265e-11,7.1520170245881565e-12,5.090406698748001,4.660020845078582,3.455721269404875,2.610124545940529e-10,2.1327336204964236e-10,1.5047250411040116e-10
SVD,NO.B4083,ZN,33.94543,-117.64702,53.74087561764468,1.9847479188107114e-11,1.9847479188107114e-11,9.381036625295115e-12,7.032568969554548,6.000314411987497,4.587024238538251,3.091978573167978e-10,2.711139948158991e-10,1.4866242559659616e-10
SVD,NO.B4084,ZN,33.94323,-117.64642,53.770913766538435,1.9851177011538212e-11,1.9851177011538212e-11,1.1792842638935002e-11,7.192101175921293,6.066253882872253,6.1383308186219905,3.02395582541274e-10,2.682166269437741e-10,1.3965288887588676e-10
SVD,NO.B4085,ZN,33.94021,-117.64714,53.947969019434964,2.3089321384923942e-11,2.3089321384923942e-11,1.3288142514536265e-11,7.083795212308906,5.858744915882516,6.347502187018021,3.5710092061665353e-10,3.230675645877138e-10,1.5214603582290564e-10
SVD,NO.B4086,ZN,33.93687,-117.6467,54.03856762051147,2.096223226593121e-11,2.096223226593121e-11,1.0524487513231691e-11,6.646184334216375,5.525009155032816,5.0823351343126015,3.455499547755843e-10,3.1106743227205413e-10,1.5047200345937907e-10
SVD,NO.B4087,ZN,33.9345,-117.6471,54.16588066690189,1.3901657534444181e-11,1.3901657534444181e-11,7.62895621451115e-12,5.519061772677377,4.939041015914249,3.663507777753026,2.7596013630532635e-10,2.3078414405182963e-10,1.513032573473508e-10
SVD,NO.B4088,ZN,33.93237,-117.65187,54.66206418253586,1.88943993273299e-11,1.88943993273299e-11,1.0666999667253353e-11,6.234392922758133,5.262056276980991,5.054866449759591,3.3203498921797237e-10,2.945679547730838e-10,1.5322191124568798e-10
SVD,NO.B4089,ZN,33.92878,-117.65048,54.68523785747992,1.4530507628838117e-11,1.4530507628838117e-11,1.05486644041581e-11,4.832623004347632,4.116856344899064,4.87590955344426,3.294145582115922e-10,2.8954935875155423e-10,1.5708316271422028e-10
SVD,NO.B4090,ZN,33.9268,-117.65257,54.94518363708552,1.5739232510324224e-11,1.5739232510324224e-11,7.993454324159497e-12,5.192941825093725,4.507860457780433,3.4566885301390102,3.320598348755562e-10,2.865191643261135e-10,1.6784070546636533e-10
SVD,NO.B4091,ZN,33.92513,-117.65179,54.94605747654898,1.2328407431610887e-11,1.2328407431610887e-11,1.2059587241788567e-11,2.8707787059412313,2.799069616806013,2.9059399329846634,4.70492245277384e-10,3.6143469154259916e-10,3.0121075116213946e-10
